Diameter,Material,Sample,Pressure,Load Work,Peak Load Force,Hysteresis,Unload Work,Buckle Angle,Buckle Force,Buckle Slope,Unbuckle Slope,Buckle Intercept,Buckled R2,Unbuckle R2
16,70,1,0,-703033.753714943,0.06596894304,-200.00003048606789,0.05358183275851034,6.7299999999999995,0.03755924088,0.0003537793071777129,0.00638527344250151,0.03775909410957078,0.9515666180609107,0.9999994795007268
16,70,1,50,0.12870335940591038,0.16265419464,6.1484869474796415,0.12102606875855648,17.992,0.12773107536000003,-0.0006041553643888954,0.007602108361910808,0.14690220887368274,0.9846577940678022,0.9999980902214782
16,70,1,50,0.13314473670038468,0.16416447264,7.7017741179184185,0.12327047644034562,19.704,0.1372430808,-0.0006666262224011934,0.007156033738363288,0.15373962915885228,0.996621912983807,0.9999998896226697
16,70,1,50,0.12808023853714245,0.15683001348000003,3.5298049222640944,0.12363766309610728,19.630000000000003,0.13588383060000003,-0.0006271713949989431,0.007150064816865369,0.1520208765409353,0.9959480674404182,0.9999864680480878
16,70,1,75,0.16441146832306572,0.19592973792,11.513623611364048,0.14651217908256142,21.662,0.15810139295999998,-0.0007760807971402452,0.008090457370243396,0.1887039171897783,0.9530764882624807,0.9999631073517414
16,70,1,75,0.16398514688316904,0.19357095827999996,11.78645616354303,0.14573276398557608,22.406000000000002,0.16387614684,-0.0008210359329760875,0.007845001929201297,0.19120744211300192,0.9800576937193622,0.9999600506923783
16,70,1,75,0.15524190250128617,0.18498983328000002,4.692571763048814,0.148124069530163,22.580000000000002,0.16486469244000002,-0.0008003893179749052,0.007803282852841293,0.19261140091691567,0.9726301596337854,0.9999217706489002
16,70,1,100,0.17681017635616453,0.21219131304,8.70181496063189,0.16206598797334418,28.216,0.1911462756,-0.0010387145442074868,0.007067774285674415,0.2273250614242036,0.9867080126210558,0.9999985266056276
16,70,1,100,0.17414408325308237,0.20783072856,9.222391139915135,0.15879176038064316,25.815999999999995,0.18439670592,-0.0009895304427193366,0.00764575971180619,0.22130095128251084,0.9605980608805553,0.9999923807866464
16,70,1,100,0.1848769812032059,0.21622787423999998,15.145908206848793,0.15884692736485054,26.569999999999997,0.1827710976,-0.0009178314095629371,0.0075923195026308095,0.22082962674229856,0.9413699072776048,0.9999877980620803
16,70,1,125,0.1954160756487076,0.23409858192000002,9.718459230608598,0.17730471653263502,29.798000000000002,0.20979683591999995,-0.001002145267364732,0.007554278144046646,0.25294999554621755,0.9339821812083683,0.9999957860921788
16,70,1,125,0.1984533018833092,0.23767656780000002,10.278889822881135,0.17905164319314107,31.387999999999998,0.21476427756,-0.0010644337863071041,0.0072271098896049,0.2585878812432706,0.9602669964490157,0.9999914103119079
16,70,1,125,0.195472075112858,0.23305237115999997,9.266765152695356,0.17816025961593315,30.798000000000002,0.21206225291999997,-0.0009607142582106848,0.007278373515824571,0.2531472617064593,0.9435370772893074,0.999998633223259
16,70,1,150,0.22563816213028293,0.27297313764000003,15.645844579084352,0.19289651925103915,35.05800000000001,0.24185317296,-0.0008473435337527236,0.007278704995677098,0.2831367464632435,0.8467341390161459,0.9999905881110682
16,70,1,150,0.21579666644001286,0.26737961712,11.622105837546004,0.19209392813836546,34.507999999999996,0.23953558271999997,-0.0007463362228976124,0.007375650202246611,0.2760703415919276,0.8024111056327524,0.9999923411340106
16,70,1,150,0.22685926882291127,0.27567516228,15.825950811323978,0.19358927866660294,34.422,0.24077126472,-0.0007868899681278882,0.007457323574025143,0.2794160818052998,0.8296600541841752,0.9999977965034273
16,82,1,-50,0.09051583784740584,0.10385769912,119.03752873273025,0.022970294278742077,22.49000000000001,0.038786685,0.0025232905442407663,0.0018948569472228296,-0.02033392201613271,0.998028082085637,0.9999955766042206
16,82,1,-50,0.04681609874554148,0.07603288644,112.2663556017902,0.013153344527101743,13.921999999999997,0.020180060040000003,0.0021717276502959725,0.0014909018943247334,-0.010564700125984719,0.9969492615023616,0.9999983761319725
16,82,1,-50,0.048431329734994574,0.07997333904,81.62326235565585,0.020357490236605224,8.965999999999987,0.01592107608,0.0017451981900906276,0.002111433531177126,-0.0015882710943471781,0.996681181559998,0.9999999321632894
16,82,1,0,0.21964210715816312,0.2875569312,56.279135846902136,0.12317488640213121,9.166,0.13375296563999997,-9.666282864324448e-05,0.015018064763091253,0.13553172827986246,0.7017092847153127,0.9999999793134964
16,82,1,0,0.2192801267827954,0.27876162132,56.53603034888772,0.12262915821639246,9.584000000000001,0.12741803592,0.0001638034439250192,0.01401579174887887,0.12927121407150352,0.9064178254581242,0.999999966551375
16,82,1,0,0.2116195375142626,0.26971642908,54.36412732315979,0.12116250961050065,8.463999999999997,0.12782718395999998,4.777229066557744e-05,0.015695887360242973,0.13062200444235725,0.46070480015094445,0.9999999684226418
16,82,1,50,0.27926449472289677,0.35320459691999995,50.87644280747684,0.16599770940872827,12.729999999999999,0.1963635996,-0.0006250733872008758,0.016317231620103456,0.20858739596452133,0.9528580444442247,0.9999984961328479
16,82,1,50,0.2685565792627339,0.33472703207999993,46.68996634759463,0.16689944392116562,13.084000000000003,0.19748120532000002,-0.0005229376592714421,0.015835256079672677,0.20583019891334456,0.9469742483676533,0.9999970105223144
16,82,1,50,0.2718002872464018,0.333977385,48.63033501700065,0.16547585965307748,14.426000000000004,0.19469954784000001,-0.0004574860713418498,0.014026781014948045,0.20458621035795677,0.957307666138979,0.9999999576815572
16,82,1,75,0.3111042499199174,0.3793681038,46.39827636913029,0.1939386497371416,15.809999999999995,0.2318551326,-0.0008337011144102114,0.015416150108414283,0.2542639875233613,0.9658114393975354,0.9999994200446689
16,82,1,75,0.3003772271155601,0.36499300320000005,43.406053237024885,0.19324603840455842,15.451999999999998,0.22780209563999998,-0.0007425153843058167,0.01567315000910396,0.24862596360293038,0.9502217316525357,0.9999916074170331
16,82,1,75,0.29996152324890674,0.35791117236000003,36.86538496460389,0.20659037042476222,18.538000000000004,0.244184493,-0.0008224634012026829,0.013743277425454042,0.2688309548315342,0.9580108571914431,0.9999932704742417
16,82,1,100,0.3278817542796216,0.39339172151999996,42.67565740404155,0.2125626525258234,18.003999999999998,0.2576534268,-0.0009965435793577724,0.014954887575211016,0.28592572033457797,0.951391010675088,0.999998706189849
16,82,1,100,0.33473232743504844,0.40000673916,40.6421591372459,0.22166615009712815,19.288000000000004,0.26751142320000004,-0.0009761234104786579,0.014688402739081943,0.2968834670555869,0.9632777278663627,0.9999994771974885
16,82,1,100,0.32549913876717834,0.39043157664,40.27031774583421,0.21638908416596309,18.07,0.26057787419999995,-0.0009239205722851098,0.015468117701103299,0.2905155935659651,0.9450716608598486,0.9999928351699361
16,82,1,125,0.36100926926346033,0.42618672179999995,42.50435469290864,0.23445924464527904,20.182000000000002,0.28448145599999997,-0.0008351046162403517,0.01492191286006287,0.31621870458594803,0.9085767624276643,0.9999989116137505
16,82,1,125,0.3476261150410166,0.40913980211999995,41.46500255847659,0.22823558144948086,20.084000000000003,0.28401189684,-0.0009990860779058692,0.015155157082967458,0.31831305005186666,0.9515033802499393,0.9999934406630365
16,82,1,125,0.3530914431236383,0.41778133824,45.79213041793445,0.22152653593575092,19.631999999999998,0.27260792496,-0.0009490750724809762,0.015006618281412216,0.3061935925859835,0.9329809891037276,0.9999957173225119
16,82,1,150,0.38338110615429954,0.4521085842,45.436678252587285,0.24143358557608466,20.076,0.30071831748,-0.0010223729835510224,0.016042403060915134,0.34114141037906864,0.9157250549909308,0.9999987437086182
16,82,1,150,0.38186053308356704,0.44152840032,38.25359175785847,0.2592387767168224,27.522000000000002,0.32369651076000006,-0.0010736439599346244,0.01236064976717759,0.3664167378724736,0.9546251209435088,0.9998171843589315
16,82,1,150,0.3785121457533276,0.44301121871999993,44.191301007491546,0.2415134558002924,21.46,0.30205834596,-0.0009197565764871737,0.015025121707464392,0.3393787272291678,0.9082791812591728,0.9999981972915576
20,60,2,-50,0.029740631122232176,0.05322768864000001,38.22811930213508,0.02019575961006981,12.091999999999995,0.016585598400000002,0.0007191793701724921,0.001456040209139903,0.008495764193689307,0.9973413526111231,0.9999997785402248
20,60,2,-50,0.025907491051844783,0.05093481204,34.79844519065296,0.01822822037641152,10.370000000000005,0.01192845024,0.0007176766994162854,0.0010117321167055539,0.00502750740602196,0.9984900647869094,0.9999999608775298
20,60,2,-50,0.0193425587511113,0.04022282208,148.50609069428953,0.002857981517871996,9.622000000000007,0.01085477988,0.0012191447175584152,0.0011738144726510917,-0.0010454250190371842,0.9984445626339761,0.9999999965096051
20,60,2,0,0.09808252373795417,0.10028520516,38.13780662453439,0.06666666099372232,7.4,0.04412483124,0.000514233200127854,0.007140364991495995,0.046444894145418955,0.9785190969885997,0.9999937791502517
20,60,2,0,0.09419284269275709,0.09664955412000001,38.25125415934751,0.06394750880316227,6.363999999999999,0.0393496068,0.0005574100575763411,0.007694031335627953,0.04236447043641037,0.9752005139154625,0.9999991253917441
20,60,2,0,0.09328444036192485,0.09536444484,45.91442810212433,0.058450357928454946,5.588000000000001,0.033912606,0.0005730565740349638,0.007872215902674926,0.03761886266190132,0.9759727633114691,0.9999969928154655
20,60,2,50,0.19610763557228042,0.20871767364000005,31.086821135575484,0.14334510276839155,18.246000000000002,0.13578223008,0.0004419589210994479,0.008485824081705095,0.14415098138924878,0.7754116947820501,0.9999920089932107
20,60,2,50,0.1898095951979499,0.2019928176,27.0106870675205,0.1446409060535515,21.026000000000003,0.1511239086,0.00027969606313617995,0.007579525093745262,0.15183540616148233,0.8537033910469816,0.9999854535226651
20,60,2,50,0.18727213162917603,0.20044684212,24.694435152946458,0.1461088557578991,17.934,0.14136476676,0.0004328036362775271,0.00872627894531111,0.14730344608122975,0.7843346896934078,0.9999862825971668
20,60,2,75,0.2252772132114383,0.24854507748000002,28.638690180838093,0.16884193264836156,23.255999999999993,0.18428412155999996,0.0007726958244306686,0.008318547496614167,0.1745992539065266,0.9590832887829034,0.9999867497795866
20,60,2,75,0.2192532897560337,0.24750435864,23.707578625619394,0.1727822257201048,23.530000000000005,0.18199673687999998,0.0008407844670087081,0.008266732865406405,0.1734116273346218,0.9448755763932563,0.9999906451569208
20,60,2,75,0.2134477279022906,0.24321516912,20.177427142287787,0.1743263153730027,22.516000000000002,0.17420370240000002,0.0010578898084119043,0.008587952988609199,0.16683895689668282,0.927570853704797,0.9999779718053783
20,60,2,100,0.24988742595648636,0.3059274036,27.374304471890476,0.18971796663505708,29.045999999999992,0.22697281571999997,0.0015087422913764542,0.0082161162437006,0.19406294267828395,0.9639798039962364,0.9999918605960836
20,60,2,100,0.23903159832069745,0.30437593620000003,21.60936874117054,0.1924151400162097,27.187999999999995,0.2178644664,0.0017465232985968476,0.008601616494541555,0.1853383120757829,0.9591542166011991,0.9999964376289326
20,60,2,100,0.2369643012249928,0.3041287998,23.300950559661363,0.18751092045424653,29.550000000000004,0.22539938063999998,0.0017078772040563623,0.0080866912694591,0.185643016347513,0.9535233843130078,0.9999800906845001
20,60,2,125,0.25474585591717874,0.37217918052000004,29.984375586604266,0.18832051373061526,39.26,0.28847408184,0.0027324292084785883,0.007540790095364864,0.18781660891829688,0.9770470234765858,0.9999971767139681
20,60,2,125,0.25200343719670604,0.37660017612,25.981218046480176,0.19405741578068356,36.44800000000001,0.27585639564,0.003529310024892008,0.00783659985273015,0.1560772996234708,0.9789819927412715,0.9999918516476692
20,60,2,125,0.2526144021384283,0.38317949628,24.83817844129283,0.19680109106596638,38.647999999999996,0.28694458211999996,0.0035579357533955993,0.007678378705810023,0.15790291807770374,0.9724012459790554,0.9999986293059666
20,60,2,150,0.2588518922029456,0.40678102248000003,31.5162521185615,0.18837699965106605,42.038,0.31886636712,0.004874169631037261,0.007636618897799453,0.11575719810347451,0.9985326319797576,0.999995224618741
20,60,2,150,0.2458831998365448,0.40313438760000003,21.010405438643463,0.1991333130258896,39.022,0.30004281132,0.005041308278290684,0.007829497242129382,0.10769581314567303,0.9951242953138179,0.9999988731746475
20,60,2,150,0.2446607314057035,0.40388678064,29.012158902038998,0.18267156846638888,41.414,0.31219917624,0.004920776141978189,0.007432217449811344,0.11141478770105032,0.9978807534494414,0.9999985339924625
20,70,1,-50,0.04106420282625757,0.060320503319999996,30.810221811565334,0.030101107798126473,12.383999999999997,0.020199281760000003,0.0006478049938241451,0.0017452205182566646,0.013474683159482685,0.9930294678137062,0.9999972758525139
20,70,1,-50,0.03769384823369183,0.05830222271999999,24.703577252208365,0.029405836950908638,9.278,0.01600345488,0.0006960136577477906,0.0018941915657623156,0.010923617206934893,0.9950484510922722,0.9999998990596419
20,70,1,-50,0.03247328689268029,0.05314530984,18.6946826893993,0.026921457402589864,10.453999999999997,0.015624512399999999,0.0006917805092227647,0.0016069564845801617,0.009404902611135614,0.9922327495017114,0.9999997393894657
20,70,1,0,0.1409866924721989,0.15915309564,47.15986357855709,0.08718416088706879,6.543999999999999,0.07763378112,9.442916257843983e-05,0.013429335442750994,0.08290152239563281,0.6941682606198482,0.9999993825218263
20,70,1,0,0.13694904264630986,0.157480806,38.89180046995639,0.0923581874501587,7.086,0.08283737531999999,0.00012963284543927685,0.012940317300617708,0.08591986511466071,0.7648191128852673,0.9999998746142552
20,70,1,0,0.13816202490874438,0.15960617904,42.20543431121111,0.09001126162655149,6.286000000000001,0.07388279976,0.00014017958742441395,0.01399818644614358,0.08404031727029634,0.710234601773173,0.9999930149651137
20,70,1,50,0.2283916259685989,0.25231528056,22.155697769816403,0.18283640601326595,16.810000000000002,0.19388674368000003,-0.000620699502606026,0.01251641379146856,0.21768065323328353,0.92662175471236,0.9999911057845976
20,70,1,50,0.226798361419288,0.24492041027999997,21.491698030382256,0.18278513707947347,16.926000000000002,0.1946061852,-0.0006289879365420271,0.012647567635297344,0.217915689107123,0.9368769028992164,0.999993981913103
20,70,1,50,0.2262753801230214,0.24751808844,19.253692075346542,0.18653478144134916,17.403999999999996,0.20065553508,-0.0006551106988913381,0.012232376356436729,0.22189772822682247,0.9519080075893281,0.9999625981034552
20,70,1,75,0.2822947841546277,0.31634282987999995,20.882658770083097,0.22891743273283477,21.41,0.24853683960000006,-0.0006131647137026289,0.01258065984186016,0.2799345214492162,0.8304101410162,0.9999946824338437
20,70,1,75,0.27463173534443613,0.3094971516,15.540233349509267,0.235030393301601,20.977999999999998,0.25134321072,-0.0005784257189524818,0.013012707628448257,0.2822855698295929,0.8276300662622076,0.999968178973803
20,70,1,75,0.2778120843106576,0.3088243914,18.665445665588308,0.23038359052957125,20.455999999999996,0.24041978184,-0.0004961687585010151,0.013111850815373012,0.275571825767092,0.6796989010740291,0.9999891217377516
20,70,1,100,0.3150517593515809,0.35948460744,20.41060818665961,0.2567024986554064,24.978,0.28795784135999997,-0.0005933702507060149,0.012364501135569686,0.321186268667678,0.7840736291381704,0.9999847845122564
20,70,1,100,0.30296371053180216,0.34898131044,16.498850357459997,0.25678745679602527,24.494000000000003,0.28435239588,-0.0004790594216698451,0.012649461154290673,0.3162757558175574,0.6839087941310316,0.9999828003527249
20,70,1,100,0.3023102661152966,0.34698774348,15.220652876744165,0.25955080451053825,25.306000000000004,0.29027543159999997,-0.0005066803159673657,0.01223279340204556,0.3210015563783742,0.733691815988542,0.9999854324229424
20,70,1,125,0.3605173476242074,0.42883108127999997,14.659542966943413,0.31127640100913506,33.489999999999995,0.36849959412,-0.0003032185856600297,0.011686464376811612,0.3966870293426885,0.4434327001637397,0.9999891891305426
20,70,1,125,0.3551025948720797,0.42009892848,16.611955455867093,0.30063700938892135,32.844,0.35633224535999997,-0.00030653195985549264,0.011590091061879276,0.38374736593894576,0.4746744247516723,0.9999625797103887
20,70,1,125,0.3477909560474663,0.41701246944000003,16.77277616839154,0.29397036139268745,32.842,0.3588557826,-0.0003761852959462068,0.011394231262577659,0.3854177094187021,0.6060790970849796,0.9999564572358667
20,70,1,150,0.36656003539111737,0.45411038903999995,19.380239349857117,0.3017955767231441,35.084,0.37927474116000004,0.00013088918545062816,0.011320427321616831,0.38945375526021614,0.2029956876242693,0.999943292159332
20,70,1,150,0.3717210357782036,0.45290765856,16.949797696834043,0.3136375858465966,37.400000000000006,0.39524249856000004,-4.481305198280772e-05,0.011009989030439826,0.4106174588209563,0.07457381979118602,0.9997985579817105
20,70,1,150,0.36833751302533063,0.45321795204,19.908422897642193,0.3016459431277349,31.754,0.36435594048,0.00038050272242140027,0.012269510863996283,0.37506758646209254,0.3870934459611041,0.999992224028262
20,82,1,-50,0.07786874968043085,0.09697632336,39.37025109433961,0.052253935698282385,25.399999999999995,0.04908678096,0.0010840977731775335,0.001998561357465392,0.023056639038839116,0.9970381840700202,0.999999851837619
20,82,1,-50,0.08697675106405717,0.1020398736,43.941139290211936,0.05564249113040131,13.993999999999998,0.035000006160000006,0.0011212519885779836,0.002726185740908353,0.021824285162954836,0.9968777763075566,0.9999985329950215
20,82,1,-50,0.07947227599832266,0.10024126979999999,37.52679603043169,0.054360668034047904,15.57,0.035263618319999995,0.001120367030295553,0.002442647774410235,0.020073067786865226,0.9979647600881585,0.9999993118713628
20,82,1,0,0.20145605349819132,0.33238747416000003,42.20206058875649,0.13125136114309158,5.6419999999999995,0.11673075959999997,-0.00036657756388774236,0.024741154133614943,0.1320339520910738,0.9035391853627336,0.9999948593164472
20,82,1,0,0.10306909029788909,0.22564377108,0.0811281401430754,0.10298550616699345,5.752,0.09313747128000001,-0.00033159816061191266,0.019695663578383385,0.10584998368523012,0.9086388910835193,0.999994805778043
20,82,1,0,0.10632507942252527,0.22892244731999997,30.422457356361992,0.14447482666165276,4.898,0.13029305604,-0.00029378862041420066,0.03057017489830052,0.1409348960290795,0.8940766112345507,0.9999859697169549
20,82,1,50,0.4216079057989526,0.52604081124,43.92034150724238,0.26977831183871726,7.832000000000002,0.26751691512000003,-0.0012219954897421882,0.036871115720613176,0.29463517245344223,0.9902601008137166,0.9999995164184139
20,82,1,50,0.27389176400510845,0.378805182,4.7423767586003835,0.2612036438752797,11.987999999999998,0.26021540748000005,-0.0011729873478346887,0.024304680220918893,0.28831740641835446,0.9905738970269327,0.9999793344050543
20,82,1,50,0.27141172891172594,0.3667339418400001,7.826719471138996,0.25096908834294285,10.113999999999999,0.24680139288,-0.001104553284088903,0.027578481520422,0.27855834688232556,0.9818976946633852,0.9999784026570815
20,82,1,75,0.34807314672702255,0.45017268239999997,10.255059661500566,0.31411904458081424,11.536000000000003,0.31478312459999996,-0.0013215015111243688,0.029993352154878132,0.34712451776610836,0.9883516789010434,0.9999080834422945
20,82,1,75,0.36904106965286226,0.4603492101600001,13.711099948433503,0.3216878063707199,10.964000000000002,0.31397581235999994,-0.0012560214224728774,0.03152578573599076,0.3503554058043247,0.9795287373760195,0.9993726036520921
20,82,1,75,0.3512482313799283,0.4326342358800001,14.34986071100165,0.30421891978094995,10.514,0.30254163492,-0.0012764170449873482,0.03213090859405491,0.33734366408678884,0.9828916339220511,0.9998973017187517
20,82,1,100,0.3842831288690115,0.488849529,7.677126018176904,0.3558718149843182,15.416000000000002,0.37676218776,-0.0014813591968290561,0.02579627367935855,0.41243181171198084,0.9929863984331002,0.998483162429494
20,82,1,100,0.38701898443284327,0.4720222861200001,8.52648761154831,0.35536916752950715,15.64,0.36727764192,-0.0013597785068822086,0.025350759169777522,0.406373056619759,0.9831343273720013,0.999254535223876
20,82,1,100,0.417759171784647,0.48100157532,15.60970900240475,0.35726932524836486,14.192,0.36335366508,-0.0012611989070609613,0.02734761113596033,0.40317185122834864,0.973231911645232,0.9992198539949213
20,82,1,125,0.46717043091194654,0.54187127064,14.661855747167781,0.4033529870206506,15.102,0.4099443684,-0.0012389846178068199,0.030169501442628345,0.45751537736622055,0.9447493265871533,0.9999494964771931
20,82,1,125,0.49044027771671683,0.5520615281999999,21.285025924337038,0.39609106468764593,15.866,0.41331640728,-0.001208406642627875,0.0277240224221262,0.45358400302134805,0.964569793070938,0.9994092435643994
20,82,1,125,0.5075936731820587,0.56150488464,22.964981643673784,0.40303124996081857,15.074,0.41148485196,-0.0011153050402837369,0.02935420585869114,0.4524797731052906,0.942333204434306,0.9998349979065729
20,82,1,150,0.5572299875650268,0.62664729372,21.262861388073702,0.45013290030380393,16.746000000000002,0.45017268239999997,-0.0009616141279306408,0.02875427011909908,0.49434187273463837,0.8962411537098774,0.9998609584817684
20,82,1,150,0.5552497891485201,0.60522056784,25.588608685884445,0.42928536514495685,17.310000000000002,0.43859022311999996,-0.0009296252359048773,0.027874496008868432,0.4796231835943533,0.9048146286680177,0.9995733176534265
20,82,1,150,0.5258961254932251,0.5789966498400001,18.000053369272425,0.43905065752871203,16.727999999999998,0.43010520671999997,-0.0007819579603989275,0.028495418039881867,0.47797465950901635,0.8054067451057465,0.9953442316172088
25,60,2,-50,41080062.435491584,0.12063826068000001,199.99999935085157,0.06666764989056304,23.180000000000007,0.06243763848000001,0.0010362933150480506,0.0029103672868191115,0.04276467174426281,0.9806371498208579,0.9999983574441146
25,60,2,-50,0.09508792793511836,0.12533385228000002,38.38003448450846,0.06446893787496326,21.436,0.06144360096,0.000948498034125089,0.003014387406635758,0.043816937531688444,0.971474273769005,0.9999933258707303
25,60,2,-50,0.09269109959718787,0.12306843528,37.32595839539714,0.06353470936848755,17.867999999999995,0.05546290008,0.001052436307159862,0.0033764185430845864,0.041067322758107594,0.9777544757561424,0.9999676985836666
25,60,2,0,0.13682510777828735,0.15803274396,2.704421607325547,0.14057615765902798,6.724,0.10904481756,0.00032681431188133313,0.018033540933165993,0.1173743990140952,0.8827332375263001,0.999995387746095
25,60,2,0,0.22475183204740073,0.19933472832000002,40.89334363917739,0.14844541558439062,20.653999999999996,0.13112508192,0.000865461065367791,0.00693256434584866,0.12385790379191802,0.9410174848306725,0.9987871461427619
25,60,2,0,0.09765958761937235,0.09621843840000001,31.277988347103896,0.13386820573169994,6.764000000000001,0.09245921916,0.00045357596830584003,0.017272264042021555,0.10507346655028513,0.900520818424737,0.9999759955808322
25,60,2,50,0.47708212825623364,0.45776251584,47.50669202482254,0.29393884794975417,18.380000000000003,0.34537586496,0.0004681433842693602,0.020376350164961202,0.35820120045960724,0.636353793540184,0.9999358743902744
25,60,2,50,0.45810784347607036,0.4392629833199999,40.88693588222047,0.3025940049629967,19.877999999999997,0.34789391028,0.000592489482822015,0.018786327148609856,0.3574942225619447,0.7324839893277941,0.9999849219881368
